441.7258064516129,296.85483870967744,26,44,45,1,4,80,55,64,46
461.2857142857143,206.5625,28,26,27,1,4,68,51,46,48
395.3488372093023,375.40697674418607,9,27,28,1,3,47,22,42,24
425.75,233.75,9,11,12,1,2,37,22,21,19
407.1525423728813,309.635593220339,25,44,49,5,4,77,51,64,45
470.0163934426229,313.344262295082,14,44,48,4,4,68,39,63,34
366.425,284.425,18,25,26,1,3,40,31,40,33
335.68888888888887,365.31111111111113,10,33,35,2,3,50,26,48,25
412.9166666666667,238.52083333333334,11,9,11,2,2,24,15,19,21
429.796875,265.609375,13,19,20,1,2,30,21,29,23
443.93333333333334,336.6666666666667,22,43,45,2,4,73,46,63,42
392.7647058823529,264.70588235294116,16,18,20,2,3,53,33,33,31
392.4166666666667,238.44791666666666,22,17,18,1,3,69,50,32,37
437.8918918918919,228.98648648648648,19,20,20,0,3,55,42,35,34
418.98333333333335,292.5083333333333,20,42,43,1,4,98,65,62,40
392.01,267.39,19,27,28,1,3,58,38,42,34
430.09473684210525,276.92105263157896,30,68,69,1,5,106,71,93,55
432.9469696969697,342.5378787878788,23,51,52,1,5,95,62,76,48
443.27272727272725,220.0,40,29,31,2,5,113,87,54,65
452.4795918367347,224.92857142857142,21,29,29,0,4,61,42,49,41
482.28977272727275,245.5568181818182,28,65,68,3,5,105,67,90,53
418.2265625,295.6875,18,44,45,1,4,74,39,63,38
452.7641509433962,320.6981132075472,18,42,43,1,4,76,49,62,38
419.6063829787234,309.0,16,35,37,2,4,62,41,55,36
443.17391304347825,375.3478260869565,7,14,15,1,2,25,14,24,17
449.39230769230767,383.46923076923076,20,52,53,1,5,91,51,77,45
477.22,315.69,21,26,29,3,4,67,46,45,41
459.5833333333333,299.39814814814815,22,36,42,6,4,77,59,56,42
376.125,252.625,14,15,17,2,2,36,26,25,24
411.6470588235294,234.41176470588235,7,6,6,0,2,23,19,16,17
420.9433962264151,196.75471698113208,24,24,25,1,4,74,57,44,44
459.47727272727275,253.25,8,11,11,0,2,27,20,21,18
449.6666666666667,242.55555555555554,4,4,4,0,1,10,7,9,9
391.4347826086956,209.34782608695653,12,14,15,1,2,28,21,24,22
354.7,280.9,1,1,1,0,1,5,3,6,6
416.125,256.09375,9,7,9,2,2,15,11,17,19
431.5188679245283,269.39622641509436,23,49,52,3,4,83,59,69,43
391.47058823529414,226.38235294117646,7,8,9,1,2,17,13,18,17
388.5405405405405,250.27027027027026,17,24,27,3,3,57,38,39,32
476.5,278.18367346938777,23,34,38,4,4,70,50,54,43
419.0192307692308,184.32692307692307,16,8,8,0,2,45,28,18,26
440.68333333333334,312.5833333333333,5,23,25,2,3,35,22,38,20
398.890625,267.46875,14,19,21,2,3,37,24,34,29
456.4479166666667,264.1875,24,35,39,4,4,71,45,55,44
407.8125,250.1875,9,15,15,0,2,30,23,25,19
348.1666666666667,240.70833333333334,14,14,14,0,2,28,27,24,24
333.3888888888889,232.05555555555554,5,2,2,0,1,9,7,7,10
405.05882352941177,288.45588235294116,15,26,28,2,3,48,27,41,30
427.375,220.25,17,16,18,2,2,35,18,26,27
444.5,230.0,1,2,2,0,1,6,3,7,6
360.7068965517241,299.9655172413793,17,18,18,0,2,38,25,28,27
407.22058823529414,203.73529411764707,17,22,24,2,3,41,31,37,32
379.4146341463415,228.14634146341464,21,19,22,3,3,51,33,34,36
320.5,258.0,2,1,1,0,1,5,3,6,7
391.46666666666664,204.83333333333334,9,7,7,0,1,15,11,12,14
446.9342105263158,172.47368421052633,24,23,23,0,3,53,44,38,39
421.05263157894734,304.7368421052632,9,9,10,1,2,23,13,18,19
460.75,347.75,0,0,0,0,1,3,3,5,5
472.2708333333333,273.0833333333333,19,34,41,7,4,67,46,54,39
452.43548387096774,191.88709677419354,19,18,18,0,3,44,30,33,34
362.4736842105263,176.89473684210526,10,10,12,2,2,20,15,20,20
400.6142857142857,212.4,17,16,18,2,3,46,31,31,32
429.0217391304348,207.52173913043478,14,12,12,0,2,29,20,22,24
415.4021739130435,220.9891304347826,24,31,33,2,4,60,49,51,44
387.95,238.9,4,4,5,1,1,11,5,9,9
399.80434782608694,246.02173913043478,12,12,12,0,2,28,20,22,22
411.1666666666667,324.4166666666667,2,1,1,0,1,4,3,6,7
448.97727272727275,273.6136363636364,11,15,16,1,2,23,19,25,21
428.046875,280.375,5,24,25,1,3,43,23,39,20
447.95238095238096,349.75,14,34,35,1,3,57,36,49,29
425.0729166666667,277.4583333333333,21,37,40,3,4,77,46,57,41
398.8235294117647,299.27450980392155,16,48,48,0,4,75,48,68,36
442.84615384615387,341.0192307692308,20,40,42,2,4,71,45,60,40
433.20212765957444,322.7659574468085,17,41,43,2,4,70,44,61,37
358.31666666666666,225.48333333333332,16,21,22,1,2,44,27,31,26
387.41509433962267,293.8490566037736,21,40,44,4,4,69,51,60,41
404.44117647058823,256.02941176470586,7,10,10,0,2,23,11,20,17
414.06756756756755,265.97297297297297,15,31,33,2,3,56,32,46,30
423.8,199.6,22,24,26,2,3,50,32,39,37
364.27659574468083,293.8723404255319,18,36,36,0,4,67,42,55,38
411.54651162790697,247.8372093023256,26,32,34,2,3,56,34,47,41
355.25,197.25,7,5,6,1,1,15,9,10,12
437.37931034482756,204.31034482758622,20,15,16,1,2,41,28,25,30
371.4054054054054,231.44594594594594,17,28,31,3,3,53,37,43,32
374.475,230.675,8,10,10,0,2,28,18,20,18
394.1333333333333,223.73333333333332,6,9,9,0,1,15,11,14,11
365.0,287.8,19,18,19,1,3,53,34,33,34
377.6,339.2,13,28,29,1,3,48,29,43,28
415.1111111111111,175.66666666666666,24,34,37,3,4,75,61,54,44
449.04901960784315,267.69607843137254,20,32,35,3,3,59,50,47,35
414.8854166666667,333.1666666666667,15,45,49,4,4,65,34,65,35
367.5,271.6,16,26,28,2,3,48,31,41,31
358.609756097561,272.6707317073171,14,30,30,0,3,56,35,45,29
373.4021739130435,260.3695652173913,17,33,36,3,3,59,35,48,32
411.0581395348837,250.03488372093022,18,31,33,2,3,72,41,46,33
407.4264705882353,278.25,12,29,30,1,3,50,31,44,27
414.4240506329114,334.17088607594934,20,79,86,7,5,116,74,104,45
373.65384615384613,274.25,10,17,18,1,2,35,24,27,20
376.0,221.5,6,2,4,2,1,17,11,7,11
402.2708333333333,172.16666666666666,9,12,12,0,2,23,19,22,19
389.2625,250.3625,20,28,29,1,3,40,33,43,35
407.64130434782606,282.0108695652174,13,29,32,3,3,51,27,44,28
409.0925925925926,186.8148148148148,18,12,13,1,2,37,28,22,28
444.07894736842104,209.68421052631578,7,13,14,1,2,26,19,23,17
367.53333333333336,266.9,21,41,42,1,3,56,46,56,36
420.39285714285717,297.0,7,7,7,0,1,14,10,12,12
289.25,332.5833333333333,2,0,0,0,1,4,3,5,7
391.375,213.125,12,18,18,0,2,31,21,28,22
375.5833333333333,276.7,11,18,18,0,3,36,23,33,26
441.8888888888889,237.59722222222223,14,24,26,2,3,44,34,39,29
489.5869565217391,226.2391304347826,11,16,18,2,2,35,22,26,21
424.9074074074074,185.90740740740742,17,12,12,0,2,31,25,22,27
384.1,316.6,1,6,7,1,1,9,8,11,6
450.42424242424244,247.8939393939394,12,25,28,3,3,47,32,40,27
423.4673913043478,262.9130434782609,19,45,49,4,4,64,36,65,39
390.2173913043478,266.4130434782609,18,34,36,2,3,57,29,49,33
416.0128205128205,264.6025641025641,13,22,23,1,3,40,30,37,28
417.0813953488372,276.16279069767444,12,30,31,1,3,53,32,44,27
394.8333333333333,331.5,14,38,39,1,3,52,24,53,29
425.96,293.08,11,9,12,3,2,32,18,19,21
418.5978260869565,261.7717391304348,12,47,50,3,3,52,35,62,27
400.45454545454544,216.97727272727272,13,12,12,0,2,26,19,22,23
391.8,256.575,11,12,13,1,2,20,14,22,21
380.375,220.75,13,18,19,1,2,27,23,28,23
435.5,229.33333333333334,16,28,30,2,3,47,29,43,31
455.7916666666667,232.54166666666666,5,5,5,0,1,12,7,10,10
342.0833333333333,223.25,17,29,30,1,3,50,29,44,32
384.5869565217391,174.04347826086956,13,10,11,1,2,30,25,20,23
388.7,234.5,14,22,23,1,2,49,29,32,24
414.375,257.625,10,10,10,0,2,20,12,20,20
370.625,213.77777777777777,18,28,32,4,3,52,27,43,33
360.5882352941176,214.64705882352942,8,9,9,0,2,23,15,19,18
412.0810810810811,188.59459459459458,17,25,28,3,3,46,31,40,32
394.1896551724138,177.39655172413794,19,21,21,0,2,36,25,31,29
438.8953488372093,222.11627906976744,21,37,39,2,3,62,34,52,36
409.7878787878788,226.04545454545453,19,21,26,5,3,43,30,36,34
396.19444444444446,214.06944444444446,14,26,28,2,3,47,32,41,29
406.09615384615387,170.05769230769232,18,18,21,3,2,39,28,28,28
343.29411764705884,231.11764705882354,10,8,9,1,2,19,13,18,20
391.8333333333333,203.66666666666666,8,11,14,3,2,27,22,21,18
442.2,325.0,0,0,0,0,1,4,1,5,5
400.4130434782609,236.58695652173913,10,15,17,2,2,29,18,25,20
441.8888888888889,239.83333333333334,5,5,5,0,1,10,5,10,10
468.05882352941177,193.85294117647058,12,7,7,0,2,16,12,17,22
403.36842105263156,284.8421052631579,7,10,12,2,2,17,7,20,17
401.1465517241379,329.4655172413793,20,47,50,3,4,81,45,67,40
456.77884615384613,262.40384615384613,23,38,39,1,4,69,53,58,43
407.59375,266.8125,15,19,21,2,3,28,21,33,30
418.44117647058823,206.0,8,8,8,0,2,19,13,18,18
397.5806451612903,213.33870967741936,15,21,21,0,3,34,27,36,30
360.1666666666667,316.18518518518516,10,15,17,2,2,31,19,25,20
416.65,224.55,15,28,29,1,3,49,32,43,30
449.9,227.7,10,10,11,1,2,21,13,20,20
351.3076923076923,227.0,16,20,20,0,2,39,22,30,26
393.875,259.75,12,20,20,0,2,32,19,29,22
378.1818181818182,284.27272727272725,8,11,15,4,2,24,16,21,18
402.8833333333333,260.71666666666664,9,26,27,1,2,47,21,36,19
392.30555555555554,246.05555555555554,19,27,29,2,3,45,31,42,34
371.5,205.16666666666666,13,13,14,1,2,25,13,23,23
417.92105263157896,287.7280701754386,21,49,55,6,4,84,55,69,41
364.875,251.07142857142858,13,17,20,3,2,44,33,27,23
