368.0,500,0,0,0,0,1,0,0,5,5
368.0,500,0,0,0,0,1,2,1,5,5
380.8333333333333,458.0,0,0,0,0,1,2,2,5,5
425.75,383.625,1,0,0,0,1,3,2,5,6
440.1,339.0,1,0,1,1,1,4,3,5,6
454.9166666666667,297.5833333333333,3,0,1,1,1,5,4,5,8
439.5,277.0,3,2,3,1,1,6,5,6,8
439.5,277.0,5,2,3,1,1,7,6,7,10
412.1875,254.5625,5,2,3,1,1,9,8,7,10
413.8888888888889,249.94444444444446,5,3,4,1,1,10,9,8,10
418.75,239.95,5,5,6,1,1,12,9,9,10
400.77272727272725,227.0,7,5,6,1,1,13,10,10,12
399.7916666666667,222.04166666666666,7,5,6,1,1,15,11,10,12
392.2307692307692,217.84615384615384,7,5,6,1,1,16,11,10,12
392.2307692307692,217.84615384615384,7,5,7,2,1,17,12,10,12
401.0,219.5,7,8,9,1,1,18,13,12,12
421.375,218.25,7,8,9,1,2,19,13,18,17
417.61764705882354,216.91176470588235,9,8,9,1,2,20,15,18,19
423.6111111111111,212.22222222222223,11,8,9,1,2,22,17,18,21
421.7894736842105,212.81578947368422,11,9,11,2,2,23,17,19,21
418.75,213.35,11,11,12,1,2,25,17,21,21
408.5,213.83333333333334,12,13,14,1,2,27,18,23,22
398.22727272727275,219.20454545454547,12,13,14,1,2,27,19,23,22
395.54347826086956,221.67391304347825,15,14,15,1,2,28,20,24,25
394.25,217.375,16,14,15,1,2,29,21,24,26
384.1,219.86,16,16,17,1,2,31,23,26,26
380.5192307692308,224.17307692307693,16,17,19,2,2,33,24,27,26
379.537037037037,225.44444444444446,16,18,19,1,2,35,25,28,26
386.0,225.75,17,19,20,1,2,36,27,29,26
386.0,225.75,17,20,21,1,2,37,28,30,27
389.48275862068965,227.8448275862069,18,20,21,1,2,38,29,30,28
389.1166666666667,227.58333333333334,18,21,22,1,2,40,29,31,28
388.3225806451613,228.1290322580645,18,22,24,2,2,40,29,32,28
385.28125,230.28125,18,23,25,2,3,41,30,37,33
379.8787878787879,234.95454545454547,19,24,26,2,3,42,30,39,34
379.7352941176471,239.35294117647058,19,25,27,2,3,43,30,40,34
385.0,243.5,19,26,29,3,3,44,30,41,34
368.0,500,0,0,0,0,1,1,0,5,5
347.0,486.0,0,0,0,0,1,3,1,5,5
328.3333333333333,400.8333333333333,0,1,1,0,1,4,1,6,5
368.0,358.25,0,2,2,0,1,5,1,7,5
364.5,328.5,0,3,3,0,1,5,2,8,5
360.4166666666667,278.9166666666667,4,3,3,0,1,8,3,8,9
322.5,272.0,5,3,3,0,1,8,3,8,10
322.5,272.0,5,3,3,0,1,9,4,8,10
309.8125,272.5,5,3,3,0,1,9,4,8,10
327.1666666666667,272.8888888888889,5,4,4,0,1,10,4,8,10
362.4,273.2,5,5,5,0,1,11,5,10,10
376.59090909090907,269.3181818181818,5,6,6,0,1,11,6,11,10
384.0416666666667,259.9583333333333,5,7,7,0,1,12,6,12,10
371.5,252.03846153846155,5,7,7,0,1,12,6,12,10
371.5,252.03846153846155,8,7,7,0,1,13,6,12,13
352.25,245.25,10,7,7,0,1,15,7,12,15
343.73333333333335,234.0,10,8,8,0,2,17,7,18,20
340.65625,224.15625,11,8,8,0,2,18,8,18,21
344.52941176470586,219.7941176470588,11,10,10,0,2,20,9,20,21
354.19444444444446,216.69444444444446,12,11,11,0,2,21,11,20,22
364.13157894736844,211.89473684210526,13,12,12,0,2,23,12,22,23
372.725,205.3,13,13,14,1,2,24,12,23,23
372.725,205.3,13,13,14,1,2,25,13,23,23
368.0,500,0,0,0,0,1,1,0,5,5
347.0,491.25,0,0,0,0,1,2,1,5,5
399.5,407.8333333333333,0,0,0,0,1,4,1,5,5
418.75,365.25,0,0,0,0,1,6,2,5,5
431.0,332.7,0,0,0,0,1,7,3,5,5
458.4166666666667,302.25,1,0,0,0,1,8,4,5,6
443.5,285.0,3,0,0,0,1,8,5,5,7
443.5,285.0,3,1,1,0,1,10,5,6,8
444.5625,286.9375,3,3,3,0,1,11,6,7,8
466.3888888888889,281.8333333333333,4,3,3,0,1,13,7,8,9
480.35,261.3,5,3,3,0,1,14,9,8,10
470.1363636363636,261.3636363636364,5,4,4,0,1,14,9,8,10
456.0833333333333,262.2916666666667,5,4,4,0,1,15,10,9,10
447.6923076923077,253.3846153846154,5,6,6,0,1,17,11,11,10
437.5,241.75,6,6,7,1,1,18,11,11,11
437.5,241.75,6,6,7,1,1,19,12,11,11
439.4,234.46666666666667,6,6,7,1,2,21,13,16,16
445.0,236.40625,6,7,8,1,2,22,14,17,16
447.88235294117646,236.26470588235293,7,8,9,1,2,24,15,18,17
441.69444444444446,230.30555555555554,8,8,9,1,2,24,16,18,18
428.42105263157896,234.3684210526316,9,9,10,1,2,25,16,19,19
419.275,236.8,9,11,12,1,2,27,17,21,19
416.5,242.33333333333334,9,12,14,2,2,29,19,22,19
416.5,242.33333333333334,9,14,15,1,2,31,20,24,19
413.5,242.75,9,15,17,2,2,33,20,25,19
413.3478260869565,241.15217391304347,9,16,19,3,2,34,21,26,19
405.625,241.72916666666666,9,16,19,3,2,35,23,26,19
395.58,247.02,9,17,20,3,2,37,24,27,19
391.5576923076923,250.01923076923077,10,17,21,4,2,38,25,27,20
392.8888888888889,254.74074074074073,10,17,22,5,2,39,25,27,20
397.875,264.625,11,18,23,5,2,39,26,27,21
397.875,264.625,11,19,25,6,2,40,27,29,21
405.05172413793105,269.36206896551727,11,20,25,5,2,41,28,30,21
404.4,277.51666666666665,11,21,26,5,3,41,29,36,26
402.43548387096774,281.98387096774195,12,22,27,5,3,42,29,37,27
