528.1630434782609,527.4782608695652,2,19,28,9,3,20,2,34,17
400.537037037037,497.8333333333333,3,8,13,5,2,26,4,18,13
344.0326086956522,529.7391304347826,6,32,38,6,3,32,3,47,21
345.87654320987656,461.14814814814815,7,86,91,5,5,82,11,111,32
374.7959183673469,484.1734693877551,7,22,33,11,3,41,14,37,22
414.9625,506.125,3,25,31,6,3,30,1,40,18
429.22222222222223,514.9206349206349,1,48,54,6,4,40,10,67,21
427.99342105263156,534.1513157894736,6,63,77,14,5,53,4,88,31
293.7967032967033,517.6208791208791,5,59,84,25,5,75,8,84,30
361.77777777777777,471.81481481481484,3,15,20,5,2,19,2,25,13
366.5090909090909,510.9818181818182,5,38,50,12,3,39,1,53,20
517.6964285714286,517.7857142857143,0,41,49,8,4,45,2,61,20
414.375,500,2,25,37,12,3,39,0,40,17
373.14,484.28,1,14,18,4,2,18,4,24,11
345.9310344827586,528.551724137931,1,38,53,15,4,35,6,57,21
405.7307692307692,524.3230769230769,4,52,67,15,4,57,5,72,24
361.6694915254237,504.271186440678,7,53,63,10,4,51,1,73,27
389.4878048780488,490.4146341463415,3,24,29,5,3,37,4,39,18
432.19117647058823,531.1176470588235,4,18,24,6,2,24,3,28,14
300.5217391304348,500,4,31,41,10,3,32,0,46,19
389.741935483871,509.34274193548384,5,49,61,12,4,61,3,69,25
450.9040404040404,488.8484848484849,3,35,45,10,3,38,3,50,18
356.7909090909091,530.4909090909091,4,51,60,9,4,55,2,71,24
399.2671232876712,525.7054794520548,7,67,78,11,5,62,4,92,32
391.219512195122,489.2439024390244,7,26,34,8,3,26,6,41,22
278.93859649122805,510.0175438596491,3,102,116,14,6,111,4,132,33
365.2888888888889,519.2333333333333,7,27,35,8,3,49,6,42,22
492.11538461538464,519.9384615384615,3,49,63,14,4,60,2,69,23
303.7073170731707,506.5609756097561,4,20,27,7,3,36,2,35,19
321.6551724137931,511.41379310344826,3,13,20,7,2,22,6,23,13
345.72727272727275,530.5454545454545,6,17,23,6,2,27,2,27,16
427.0531914893617,521.5212765957447,1,31,40,9,3,33,2,46,16
365.2368421052632,500,4,21,27,6,3,27,0,36,19
309.87142857142857,529.3142857142857,6,46,56,10,5,69,4,71,31
315.0,516.829268292683,6,28,34,6,3,37,3,43,21
383.54651162790697,525.4767441860465,7,69,84,15,5,79,6,94,32
363.078125,500,3,22,28,6,2,19,0,31,13
435.4146341463415,512.4878048780488,4,22,28,6,3,26,13,37,19
416.67,534.16,11,74,91,17,6,89,13,104,41
432.3235294117647,514.4411764705883,3,20,25,5,2,26,2,30,13
332.7909090909091,526.8363636363637,2,36,41,5,3,41,4,51,17
370.5657894736842,500,6,62,74,12,4,65,0,82,26
421.99264705882354,514.2941176470588,5,57,62,5,4,49,4,77,25
382.39375,526.20625,5,56,64,8,5,65,8,81,30
439.65909090909093,514.8181818181819,4,42,55,13,4,53,10,61,24
423.8626373626374,457.22527472527474,4,81,95,14,5,79,13,105,29
417.0833333333333,535.25,7,82,96,14,5,83,4,106,32
433.16129032258067,534.258064516129,7,62,70,8,4,61,2,82,27
